Customer ID,recency,frequency,monetary,segment
15365,40,13,3419.8500000000004,loyal_customers
15366,89,7,1874.03,loyal_customers
15367,71,12,4565.240000000001,loyal_customers
15369,389,4,561.48,at_risk
15370,85,6,2660.16,loyal_customers
15371,676,1,59.400000000000006,hibernating
15372,470,4,567.52,at_risk
15373,22,16,1839.4400000000003,champions
15374,143,2,78.48,about_to_sleep
15375,704,1,47.04,hibernating
15376,54,3,1092.81,potential_loyalists
15377,397,4,734.85,at_risk
15378,477,2,246.5,hibernating
15379,183,9,4223.51,loyal_customers
15380,23,10,454.34000000000003,champions
15381,282,4,579.8900000000001,at_risk
15382,29,18,11955.6,champions
15384,184,5,1731.7900000000002,loyal_customers
15385,54,3,243.26000000000002,potential_loyalists
15386,200,1,370.73999999999995,hibernating
15387,506,1,450.75,hibernating
15388,284,1,140.54,hibernating
15390,410,2,1216.6600000000003,hibernating
15391,585,2,109.95,hibernating
15392,19,8,2384.95,champions
15393,30,5,707.7900000000002,champions
15394,24,12,4133.030000000001,champions
15395,340,1,74.55000000000001,hibernating
15396,127,1,204.28,about_to_sleep
15397,304,1,94.0,hibernating
15398,30,3,1277.73,potential_loyalists
15399,15,3,768.97,potential_loyalists
15400,142,5,447.15,loyal_customers
15401,466,2,168.75,hibernating
15402,163,7,1211.2499999999998,loyal_customers
15403,506,1,20.4,hibernating
15404,390,1,203.67999999999998,hibernating
15405,203,2,407.88000000000005,hibernating
15406,32,6,732.1999999999999,champions
15407,48,4,662.44,potential_loyalists
15408,278,1,121.98,hibernating
15409,716,2,101.9,hibernating
15410,98,10,3396.8900000000003,loyal_customers
15411,40,5,1002.2000000000003,loyal_customers
15412,185,1,49.790000000000006,about_to_sleep
15413,706,1,16.5,hibernating
15414,24,3,675.45,potential_loyalists
15415,327,1,478.28999999999996,hibernating
15416,79,6,3469.83,loyal_customers
15417,99,1,508.80000000000007,about_to_sleep
15418,439,2,439.57,hibernating
15419,39,1,84.74,promising
15420,448,6,660.06,at_risk
15421,73,10,3475.59,loyal_customers
15422,337,8,1173.1200000000001,at_risk
15423,596,3,120.68999999999998,at_risk
15424,268,3,518.5799999999999,at_risk
15425,414,4,1591.7199999999998,at_risk
15426,33,11,2291.1,loyal_customers
15427,47,3,1306.95,potential_loyalists
15428,29,4,636.8300000000002,potential_loyalists
15429,41,3,289.23,potential_loyalists
15430,482,3,604.55,at_risk
15432,37,3,237.51,potential_loyalists
15433,93,3,463.29999999999995,need_attention
15434,22,13,2272.9900000000002,champions
15435,36,1,109.94000000000001,promising
15436,26,3,965.93,potential_loyalists
15437,276,2,361.09999999999997,hibernating
15438,145,1,137.13,about_to_sleep
15439,419,3,979.3500000000003,at_risk
15440,69,3,307.17999999999995,potential_loyalists
15441,410,3,976.2700000000001,at_risk
15443,16,15,4398.879999999999,champions
15444,23,2,1260.86,potential_loyalists
15445,278,2,180.95,hibernating
15446,391,5,382.4,at_risk
15447,345,5,400.13,at_risk
15448,327,2,636.49,hibernating
15449,40,5,899.96,loyal_customers
15450,44,1,388.94000000000005,promising
15451,448,2,174.70999999999998,hibernating
15452,44,6,1684.51,loyal_customers
15453,16,7,1176.7199999999998,champions
15454,376,2,255.94,hibernating
15456,297,10,1590.0900000000001,cant_loose
15457,276,1,217.17,hibernating
15458,39,2,351.72,potential_loyalists
15459,431,2,120.48,hibernating
15460,368,1,169.65999999999997,hibernating
15462,108,4,614.3999999999999,need_attention
15463,43,1,119.3,promising
15464,352,1,717.45,hibernating
15465,34,33,4661.47,loyal_customers
15466,99,4,1463.5100000000002,need_attention
15467,23,4,486.93000000000006,potential_loyalists
15468,57,5,1067.99,loyal_customers
15469,64,5,561.05,loyal_customers
15470,590,1,8.4,hibernating
15471,16,3,824.21,potential_loyalists
15472,127,1,335.15999999999997,about_to_sleep
15473,459,1,70.80000000000001,hibernating
15474,610,1,124.85,hibernating
15475,91,1,406.30999999999995,about_to_sleep
15476,394,5,1286.21,at_risk
15478,54,3,1243.7499999999998,potential_loyalists
15479,747,1,147.4,hibernating
15480,130,3,2679.81,need_attention
15481,415,1,567.0,hibernating
15482,30,14,3112.78,champions
15483,175,10,790.8,loyal_customers
15484,15,6,3406.7000000000007,champions
15485,44,8,3055.8500000000004,loyal_customers
15487,694,1,231.32000000000002,hibernating
15488,471,3,191.88,at_risk
15489,37,12,1750.44,loyal_customers
15490,444,2,180.15,hibernating
15491,109,6,2358.5899999999997,loyal_customers
15492,42,2,504.74,potential_loyalists
15493,47,10,2843.25,loyal_customers
15494,35,5,3014.1899999999996,loyal_customers
15495,393,1,226.6,hibernating
15496,645,1,120.64000000000001,hibernating
15497,32,11,6184.11,champions
15498,17,46,21033.3,champions
15499,738,1,137.75,hibernating
15500,22,4,837.13,potential_loyalists
15501,419,2,324.54999999999995,hibernating
15502,30,21,5115.17,champions
15503,377,2,248.70000000000002,hibernating
15504,95,4,368.15,need_attention
15505,67,5,1888.8600000000001,loyal_customers
15506,37,6,1690.6,loyal_customers
15507,186,1,296.76,about_to_sleep
15508,203,6,771.1300000000001,at_risk
15509,394,1,85.96000000000002,hibernating
15511,26,5,539.63,champions
15512,170,3,227.38,need_attention
15513,45,36,16203.09,loyal_customers
15514,26,18,3882.229999999999,champions
15515,401,1,91.65,hibernating
15516,59,3,53.93000000000001,potential_loyalists
15517,247,1,246.72,hibernating
15518,78,20,3500.2700000000004,loyal_customers
15519,397,2,344.61,hibernating
15520,16,1,320.70000000000005,new_customers
15521,51,21,4330.07,loyal_customers
15522,47,2,327.5,potential_loyalists
15523,98,12,1447.3999999999999,loyal_customers
15524,621,1,15.0,hibernating
15525,16,5,997.5999999999999,champions
15526,47,1,9.14,promising
15527,33,27,3681.8,loyal_customers
15528,268,1,153.43,hibernating
15529,37,13,4676.030000000001,loyal_customers
15530,36,5,1275.65,loyal_customers
15531,22,2,1712.65,potential_loyalists
15532,39,12,2753.51,loyal_customers
15533,33,5,490.57000000000005,loyal_customers
15534,740,1,154.3,hibernating
15535,187,7,551.47,loyal_customers
15536,423,1,228.49,hibernating
15537,177,1,86.02,about_to_sleep
15539,21,1,478.46000000000004,new_customers
15540,25,2,425.04,potential_loyalists
15541,128,1,85.13,about_to_sleep
15542,526,4,739.4000000000001,at_risk
15543,302,2,207.39,hibernating
15544,23,26,7717.12,champions
15545,68,2,334.09999999999997,potential_loyalists
15546,621,3,931.9499999999998,at_risk
15547,21,26,8016.140000000001,champions
15548,610,1,98.74,hibernating
15549,91,9,1662.31,loyal_customers
15550,18,13,1751.5,champions
15551,51,9,1337.7400000000002,loyal_customers
15552,231,2,221.32000000000002,hibernating
15553,74,1,390.92999999999995,about_to_sleep
15554,292,1,130.4,hibernating
15555,26,44,9581.44,champions
15556,38,1,201.36999999999998,promising
15557,43,1,281.0,promising
15558,653,1,153.78,hibernating
15559,582,1,936.4000000000001,hibernating
15560,412,2,153.51999999999998,hibernating
15561,26,9,1088.2099999999998,champions
15562,439,2,170.01,hibernating
15563,23,9,2340.04,champions
15564,477,2,70.74000000000001,hibernating
15565,64,2,123.66,potential_loyalists
15566,407,2,213.37000000000003,hibernating
15567,33,1,59.699999999999996,promising
15568,17,3,724.39,potential_loyalists
15569,146,7,424.62,loyal_customers
15570,21,25,6760.870000000001,champions
15571,26,14,3095.9700000000003,champions
15572,19,10,2993.08,champions
15573,46,5,863.99,loyal_customers
15574,192,6,1070.63,loyal_customers
15575,634,1,30.1,hibernating
15576,52,1,595.63,promising
15577,165,5,308.83,loyal_customers
15578,176,1,119.14999999999998,about_to_sleep
15579,83,6,861.9499999999998,loyal_customers
15580,391,14,992.3,cant_loose
15581,145,39,3954.1400000000003,loyal_customers
15582,39,3,663.01,potential_loyalists
15583,390,1,99.36000000000003,hibernating
15584,38,7,982.35,loyal_customers
15585,191,1,439.4,about_to_sleep
15586,607,3,717.8999999999999,at_risk
15587,64,5,468.00000000000006,loyal_customers
15588,692,1,192.0,hibernating
15589,270,3,413.73,at_risk
15590,396,5,1377.8,at_risk
15591,597,3,170.20000000000002,at_risk
15592,61,1,314.65999999999997,promising
15593,85,1,199.8,about_to_sleep
15594,30,6,1644.25,champions
15595,502,1,64.8,hibernating
15596,115,15,2445.9900000000002,loyal_customers
15597,44,3,554.52,potential_loyalists
15598,49,4,516.0699999999999,potential_loyalists
15599,41,3,1086.81,potential_loyalists
15600,442,5,1012.59,at_risk
15601,25,35,12246.64,champions
15602,22,18,2150.45,champions
15603,648,2,26.25,hibernating
15604,66,1,216.39,promising
15605,50,10,1592.05,loyal_customers
15606,71,19,4431.68,loyal_customers
15607,351,11,1291.0700000000002,cant_loose
15608,74,4,1442.1100000000001,need_attention
15609,197,2,257.28000000000003,about_to_sleep
15610,66,1,112.46,promising
15611,24,27,1296.98,champions
15612,50,2,180.15,potential_loyalists
15613,624,1,305.49999999999994,hibernating
15614,442,6,1329.73,at_risk
15615,24,51,16897.58,champions
15616,452,1,233.76000000000002,hibernating
15617,410,3,658.2,at_risk
15618,47,5,710.1310000000002,loyal_customers
15619,25,1,99.60000000000001,new_customers
15620,64,8,1464.53,loyal_customers
15621,18,3,202.01,potential_loyalists
15622,17,27,6197.889999999999,champions
15623,155,8,2005.5500000000002,loyal_customers
15624,131,4,511.5,need_attention
15625,114,14,2627.61,loyal_customers
15626,89,4,921.0100000000001,need_attention
15627,471,2,485.78,hibernating
15628,19,20,5092.040000000001,champions
15629,464,4,1257.8,at_risk
15630,59,4,1266.85,potential_loyalists
15631,656,1,508.39,hibernating
15632,30,9,2792.3500000000004,champions
15633,523,16,3271.41,cant_loose
15634,31,2,538.75,potential_loyalists
15636,104,4,1215.93,need_attention
15637,67,5,659.06,loyal_customers
15638,443,4,368.01,at_risk
15639,148,5,724.98,loyal_customers
15640,18,32,13590.9,champions
15641,119,12,4503.9,loyal_customers
15643,193,6,417.34999999999997,loyal_customers
15644,180,4,741.55,need_attention
15645,33,4,796.5199999999999,potential_loyalists
15646,172,6,795.6400000000002,loyal_customers
15647,429,1,169.0,hibernating
15648,218,4,476.6,at_risk
15649,401,1,523.4,hibernating
15650,529,3,436.48,at_risk
15651,51,5,1090.5,loyal_customers
15652,105,6,843.3899999999999,loyal_customers
15653,130,1,48.0,about_to_sleep
15654,23,2,380.9100000000001,potential_loyalists
15655,247,2,451.6700000000001,hibernating
15656,59,4,569.4,potential_loyalists
15657,37,1,30.0,promising
15658,204,10,1568.2900000000002,cant_loose
15659,58,3,224.39000000000001,potential_loyalists
15660,39,17,2482.71,loyal_customers
15661,331,7,557.6700000000001,at_risk
15662,675,2,256.78000000000003,hibernating
15663,120,1,124.1,about_to_sleep
15664,65,6,1147.0300000000002,loyal_customers
15665,182,5,3466.86,loyal_customers
15666,486,2,553.13,hibernating
15667,54,1,301.32000000000005,promising
15669,54,5,430.35,loyal_customers
15670,311,3,286.55,at_risk
15671,40,6,1179.8100000000002,loyal_customers
15672,739,1,32.550000000000004,hibernating
15673,102,10,4713.75,loyal_customers
15674,87,14,5121.15,loyal_customers
15675,95,4,402.71000000000004,need_attention
15676,23,5,2733.6,champions
15677,63,3,1118.7799999999997,potential_loyalists
15678,67,3,1518.5699999999997,potential_loyalists
15679,38,4,683.4800000000001,potential_loyalists
15680,23,12,3946.4300000000003,champions
15681,32,15,2062.2400000000002,champions
15682,613,3,316.99,at_risk
15683,131,2,440.43999999999994,about_to_sleep
15684,561,6,90.10000000000002,at_risk
15685,464,1,38.98,hibernating
15687,23,10,2342.58,champions
15688,433,1,172.67000000000002,hibernating
15689,134,3,444.7800000000001,need_attention
15690,18,2,201.48000000000002,potential_loyalists
15691,409,4,273.0,at_risk
15692,42,1,191.03999999999996,promising
15694,22,25,4392.68,champions
15695,281,4,891.7700000000001,at_risk
15696,47,18,3032.67,loyal_customers
15697,704,1,219.9,hibernating
15698,638,1,15.0,hibernating
15699,32,1,201.0,new_customers
15700,186,3,539.18,need_attention
15701,16,4,1181.3,potential_loyalists
15702,490,1,86.72,hibernating
15703,279,1,211.5,hibernating
15704,154,7,3113.6499999999996,loyal_customers
15705,215,1,19.5,hibernating
15706,74,5,657.8100000000001,loyal_customers
15707,49,4,822.36,potential_loyalists
15708,55,13,3378.2999999999997,loyal_customers
15709,298,2,142.95,hibernating
15710,431,1,754.8,hibernating
15711,571,2,384.45,hibernating
15712,23,13,2949.3,champions
15713,157,5,748.69,loyal_customers
15714,26,5,539.3100000000001,champions
15715,570,5,574.5200000000001,at_risk
15716,160,11,2400.62,loyal_customers
15717,248,5,541.7,at_risk
15718,554,1,293.79,hibernating
15719,47,39,9083.91,loyal_customers
15720,38,2,517.12,potential_loyalists
15721,26,1,494.58,new_customers
15722,50,13,2117.4800000000005,loyal_customers
15723,379,4,728.41,at_risk
15724,215,5,299.79999999999995,at_risk
15725,29,1,382.24999999999994,new_customers
15726,404,1,199.91,hibernating
15727,31,14,6989.56,champions
15728,63,3,482.05000000000007,potential_loyalists
15729,212,5,154.70000000000002,at_risk
15730,80,7,1451.46,loyal_customers
15731,568,1,125.3,hibernating
15732,226,12,1550.31,cant_loose
15733,297,1,112.4,hibernating
15734,129,4,715.7,need_attention
15735,435,1,293.78000000000003,hibernating
15736,444,3,1305.7399999999998,at_risk
15737,29,8,900.94,champions
15738,33,45,9852.509999999998,loyal_customers
15739,80,1,77.6,about_to_sleep
15740,63,1,126.80000000000001,promising
15741,472,2,195.87,hibernating
15742,633,1,100.77000000000001,hibernating
15743,30,4,551.31,potential_loyalists
15744,92,1,6.959999999999999,about_to_sleep
15745,23,6,905.19,champions
15746,148,1,182.96000000000004,about_to_sleep
15747,27,10,2021.9099999999999,champions
15748,54,3,190.45999999999998,potential_loyalists
15750,17,23,5788.731,champions
15751,475,10,1027.57,cant_loose
15752,54,10,4091.75,loyal_customers
15754,65,10,2506.5999999999995,loyal_customers
15755,15,20,5213.98,champions
15756,75,4,451.86000000000007,need_attention
15757,80,6,2437.07,loyal_customers
15758,39,1,205.25,promising
15759,311,8,172.94,at_risk
15761,457,1,37.95,hibernating
15762,79,2,482.95,about_to_sleep
15763,46,2,587.87,potential_loyalists
15764,95,14,3571.7300000000005,loyal_customers
15765,681,1,298.37999999999994,hibernating
15766,78,4,707.26,need_attention
15768,130,35,7576.62,loyal_customers
15769,249,4,146.7,at_risk
15770,627,1,283.20000000000005,hibernating
15771,618,3,625.45,at_risk
15772,432,1,224.08000000000004,hibernating
15773,20,2,251.73999999999998,potential_loyalists
15774,83,7,1022.65,loyal_customers
15775,259,1,87.9,hibernating
15776,147,1,164.13,about_to_sleep
15777,255,7,750.0600000000002,at_risk
15778,445,1,282.45000000000005,hibernating
15779,477,2,85.83,hibernating
15780,198,3,402.08000000000004,need_attention
15781,39,4,243.01,potential_loyalists
15782,24,4,1668.5800000000002,potential_loyalists
15783,25,1,165.62000000000003,new_customers
15784,482,2,631.58,hibernating
15785,44,25,2950.72,loyal_customers
15786,58,9,7023.25,loyal_customers
15787,40,3,767.3499999999999,potential_loyalists
15788,515,2,151.02999999999997,hibernating
15789,372,7,1425.3200000000002,at_risk
15790,24,1,145.53,new_customers
15791,58,8,3051.79,loyal_customers
15792,414,2,888.1200000000001,hibernating
15793,29,7,325.32,champions
15794,751,1,394.35,hibernating
15795,164,8,1834.46,loyal_customers
15796,15,20,3599.18,champions
15798,507,3,1422.8400000000001,at_risk
15799,90,4,1205.92,need_attention
15800,121,7,910.8299999999999,loyal_customers
15801,60,4,986.04,potential_loyalists
15803,65,4,1436.54,potential_loyalists
15804,15,18,3227.34,champions
15805,37,37,8244.47,loyal_customers
15806,60,3,671.2199999999999,potential_loyalists
15807,64,4,1491.5800000000002,potential_loyalists
15808,320,23,13824.0,cant_loose
15809,50,7,509.5799999999999,loyal_customers
15810,93,13,2436.2,loyal_customers
15811,31,10,3193.43,champions
15812,121,11,1315.4,loyal_customers
15813,222,2,728.86,hibernating
15814,31,6,1424.9999999999998,champions
15815,78,3,522.4799999999999,need_attention
15816,556,2,93.3,hibernating
15817,435,3,2358.6,at_risk
15818,602,1,123.5,hibernating
15819,63,11,3607.12,loyal_customers
15820,334,1,116.97999999999999,hibernating
15821,58,2,396.86,potential_loyalists
15822,17,7,1288.56,champions
15823,351,5,2894.93,at_risk
15824,467,2,800.5799999999998,hibernating
15825,186,1,199.44,about_to_sleep
15826,65,6,1932.6399999999999,loyal_customers
15827,87,39,2317.21,loyal_customers
15828,389,1,845.5700000000002,hibernating
15829,113,2,517.8199999999999,about_to_sleep
15830,43,2,431.2,potential_loyalists
15831,72,4,345.14000000000004,need_attention
15832,268,1,821.4900000000001,hibernating
15833,752,1,80.4,hibernating
15834,84,7,2755.12,loyal_customers
15835,58,4,802.09,potential_loyalists
15836,64,1,49.97,promising
15837,79,2,622.61,about_to_sleep
15838,39,5,717.84,loyal_customers
15839,39,5,994.4599999999999,loyal_customers
15840,73,3,307.9,need_attention
15841,78,11,1253.49,loyal_customers
15842,402,3,378.13,at_risk
15843,318,1,80.70000000000002,hibernating
15844,60,1,108.84,promising
15845,32,13,3411.9300000000003,champions
15846,399,1,107.01000000000002,hibernating
15847,52,5,634.84,loyal_customers
15848,636,1,122.99,hibernating
15850,33,6,866.12,loyal_customers
15851,541,1,109.73,hibernating
15852,201,3,119.06,at_risk
15853,66,1,110.80000000000001,promising
15854,18,20,3708.13,champions
15855,151,6,911.84,loyal_customers
15856,18,54,19999.49,champions
15857,33,2,300.78,potential_loyalists
15858,30,14,3015.6600000000003,champions
15859,446,1,244.16000000000003,hibernating
15860,55,17,1992.0900000000001,loyal_customers
15861,26,13,3888.8500000000004,champions
15862,22,13,2280.98,champions
15863,40,5,291.15,loyal_customers
15864,81,5,342.45,loyal_customers
15865,55,5,1494.91,loyal_customers
15866,115,1,163.18,about_to_sleep
15867,19,33,6249.3099999999995,champions
15868,597,1,94.53,hibernating
15869,291,3,293.42,at_risk
15870,47,4,631.31,potential_loyalists
15871,451,1,6.7,hibernating
15872,29,4,682.3800000000001,potential_loyalists
15874,77,23,5227.799999999999,loyal_customers
15875,660,1,111.72,hibernating
15876,423,1,185.4,hibernating
15877,16,2,371.63,potential_loyalists
15878,576,2,310.46,hibernating
15879,418,3,753.4100000000001,at_risk
15880,383,1,612.86,hibernating
15881,326,6,193.84,at_risk
15882,213,10,1274.76,cant_loose
15883,16,2,348.28000000000003,potential_loyalists
15884,446,3,95.85000000000001,at_risk
15885,107,12,846.8200000000002,loyal_customers
15886,74,4,670.21,need_attention
15887,474,2,578.1500000000001,hibernating
15888,94,4,203.76999999999998,need_attention
15889,171,9,1538.6599999999999,loyal_customers
15890,409,3,96.65,at_risk
15891,241,1,407.15999999999997,hibernating
15892,683,1,94.75,hibernating
15894,267,2,404.39,hibernating
15895,164,1,21.85,about_to_sleep
15897,208,2,96.43,hibernating
15898,15,28,4322.38,champions
15899,383,1,87.0,hibernating
15900,38,5,711.9400000000002,loyal_customers
15901,31,5,571.6700000000001,champions
15902,394,1,107.85,hibernating
15903,24,12,3518.1000000000004,champions
15904,22,1,128.23,new_customers
15905,557,1,98.79000000000002,hibernating
15906,34,10,1620.3899999999999,loyal_customers
15907,18,3,834.1,potential_loyalists
15908,526,1,152.33999999999997,hibernating
15909,188,1,191.93999999999997,about_to_sleep
15910,15,15,2431.29,champions
15911,638,8,1523.94,at_risk
15912,192,9,689.99,loyal_customers
15913,548,1,6.300000000000001,hibernating
15914,392,2,44.730000000000004,hibernating
15915,416,1,342.52,hibernating
15916,30,16,2350.6000000000004,champions
15917,262,5,439.28,at_risk
15918,205,3,582.88,at_risk
15919,34,2,809.71,potential_loyalists
15920,168,8,379.19,loyal_customers
15921,187,4,461.38999999999993,need_attention
15922,386,2,404.40000000000003,hibernating
15923,387,1,156.60000000000002,hibernating
15924,745,1,77.75,hibernating
15925,208,1,168.89999999999998,hibernating
15926,556,1,82.53999999999999,hibernating
15927,661,1,109.95,hibernating
15928,670,1,140.52999999999997,hibernating
15930,81,1,393.63000000000005,about_to_sleep
15931,442,1,199.95,hibernating
15932,18,10,1565.0400000000002,champions
15933,35,3,1035.0500000000002,potential_loyalists
15934,432,2,357.66,hibernating
15936,393,2,241.39,hibernating
15937,78,1,145.35,about_to_sleep
15938,126,9,607.9100000000001,loyal_customers
15939,104,13,2072.52,loyal_customers
15941,527,2,230.6,hibernating
15942,148,1,255.54,about_to_sleep
15943,664,2,232.14,hibernating
15944,291,4,885.8000000000001,at_risk
15945,379,4,411.96000000000004,at_risk
15946,517,2,225.76,hibernating
15947,97,1,349.64,about_to_sleep
15948,22,3,1462.29,potential_loyalists
15949,31,2,349.6,potential_loyalists
15950,16,12,5734.34,champions
15951,15,4,789.02,potential_loyalists
15952,48,4,694.7,potential_loyalists
15953,29,18,1777.88,champions
15954,603,1,190.74999999999997,hibernating
15955,38,24,7438.38,loyal_customers
15956,565,1,291.20000000000005,hibernating
15957,46,3,883.35,potential_loyalists
15958,88,4,431.74,need_attention
15959,696,2,432.04,hibernating
15960,388,4,303.45,at_risk
15961,393,1,231.51999999999995,hibernating
15962,463,1,287.33,hibernating
15963,34,2,434.36,potential_loyalists
15964,677,1,272.96,hibernating
15965,31,12,2467.42,champions
15966,458,2,399.58,hibernating
15967,37,13,2454.8500000000004,loyal_customers
15968,402,1,308.59999999999997,hibernating
15969,17,5,450.59999999999997,champions
15970,318,2,496.82,hibernating
15971,67,8,332.45000000000005,loyal_customers
15972,470,4,1169.47,at_risk
15973,381,2,229.5,hibernating
15974,53,8,2868.21,loyal_customers
15975,98,1,371.01,about_to_sleep
15976,179,6,1442.4799999999998,loyal_customers
15977,31,2,633.3199999999999,potential_loyalists
15978,91,5,2542.2600000000007,loyal_customers
15979,617,1,291.30000000000007,hibernating
15980,103,7,2360.2,loyal_customers
15981,39,26,6955.7699999999995,loyal_customers
15982,619,1,301.80999999999995,hibernating
15983,36,8,2809.46,loyal_customers
15984,17,27,5279.19,champions
15985,137,7,1830.5199999999998,loyal_customers
15986,44,2,312.41999999999996,potential_loyalists
15987,26,6,747.85,champions
15988,33,3,654.5400000000001,potential_loyalists
15989,390,2,281.41999999999996,hibernating
15990,58,7,1642.8000000000002,loyal_customers
15991,548,1,79.6,hibernating
15992,18,3,848.75,potential_loyalists
15993,23,9,2241.0,champions
15994,69,5,1020.9900000000001,loyal_customers
15995,428,1,503.89,hibernating
15996,102,7,1235.06,loyal_customers
15998,51,20,6924.07,loyal_customers
15999,750,1,20.4,hibernating
16001,395,2,534.96,hibernating
16002,639,1,148.51,hibernating
16003,44,10,3393.4900000000002,loyal_customers
16004,489,5,1709.7400000000005,at_risk
16005,26,11,2099.07,champions
16006,225,2,331.27,hibernating
16007,62,7,2828.77,loyal_customers
16008,38,15,4504.35,loyal_customers
16009,36,4,685.76,potential_loyalists
16010,260,12,1722.1100000000001,cant_loose
16011,22,30,5469.73,champions
16012,49,5,2422.2700000000004,loyal_customers
16013,22,13,1189.2,champions
16014,50,6,976.97,loyal_customers
16015,18,4,552.84,potential_loyalists
16016,17,12,2018.8400000000001,champions
16017,61,5,1343.38,loyal_customers
16018,53,4,459.09000000000003,potential_loyalists
16019,16,31,7499.25,champions
16020,31,3,707.0099999999999,potential_loyalists
16021,409,2,423.95000000000005,hibernating
16022,274,1,549.43,hibernating
16023,60,3,548.86,potential_loyalists
16024,26,3,276.56000000000006,potential_loyalists
16025,44,1,423.16,promising
16026,57,1,236.09,promising
16027,151,6,274.15,loyal_customers
16028,610,1,65.2,hibernating
16029,80,24,2345.3500000000004,loyal_customers
16030,324,1,312.85,hibernating
16031,106,2,435.09000000000003,about_to_sleep
16032,470,6,1856.74,at_risk
16033,20,34,8117.6900000000005,champions
16034,210,6,703.4699999999998,at_risk
16035,574,1,82.42999999999999,hibernating
16036,101,4,1841.6600000000003,need_attention
16037,284,5,1130.24,at_risk
16038,22,4,424.48,potential_loyalists
16039,438,3,431.75,at_risk
16040,79,8,1945.41,loyal_customers
16042,36,11,1908.58,loyal_customers
16043,52,7,1279.7400000000002,loyal_customers
16044,449,1,307.94,hibernating
16045,134,9,1941.54,loyal_customers
16046,576,1,168.79000000000002,hibernating
16048,387,5,1069.28,at_risk
16049,54,6,1582.71,loyal_customers
16050,188,3,223.28000000000003,need_attention
16051,696,1,188.44,hibernating
16052,68,1,303.54,promising
16053,47,7,2674.66,loyal_customers
16054,159,7,1208.17,loyal_customers
16055,235,1,78.0,hibernating
16056,59,1,490.0,promising
16057,18,17,2924.77,champions
16058,420,1,62.7,hibernating
16059,80,12,2880.67,loyal_customers
16060,445,2,332.15000000000003,hibernating
16061,435,2,15.0,hibernating
16062,24,8,1918.0900000000001,champions
16063,274,1,335.32000000000005,hibernating
16064,739,1,95.1,hibernating
16065,379,9,2164.92,at_risk
16066,31,5,1086.5700000000002,champions
16067,577,6,2101.34,at_risk
16068,608,1,104.48,hibernating
16069,432,1,318.5,hibernating
16070,36,2,852.15,potential_loyalists
16071,59,4,1038.9,potential_loyalists
16072,302,4,2621.17,at_risk
16074,404,1,102.35000000000002,hibernating
16075,517,2,554.8300000000002,hibernating
16076,17,9,2002.9599999999998,champions
16077,640,1,66.0,hibernating
16078,298,2,357.95,hibernating
16079,31,3,98.34,potential_loyalists
16080,96,5,479.66,loyal_customers
16081,70,8,3683.7200000000003,loyal_customers
16082,684,1,66.85000000000001,hibernating
16083,115,4,1258.34,need_attention
16084,313,1,397.58000000000004,hibernating
16085,37,13,1882.62,loyal_customers
16086,73,11,2248.2500000000005,loyal_customers
16087,424,2,128.16,hibernating
16088,606,1,54.6,hibernating
16089,400,2,221.64,hibernating
16090,638,1,142.16,hibernating
16091,169,2,315.06,about_to_sleep
16092,129,9,1373.1499999999999,loyal_customers
16093,121,1,17.0,about_to_sleep
16094,26,19,2263.21,champions
16095,470,1,447.05000000000007,hibernating
16096,278,4,785.0699999999999,at_risk
16097,254,1,110.4,hibernating
16098,102,14,2190.2900000000004,loyal_customers
16099,64,8,1300.65,loyal_customers
16100,477,1,565.64,hibernating
16101,23,6,2884.2699999999995,champions
16102,56,3,1562.74,potential_loyalists
16103,94,23,3414.16,loyal_customers
16104,76,11,2045.1200000000001,loyal_customers
16105,263,5,1734.73,at_risk
16106,80,1,108.38,about_to_sleep
16107,43,6,577.9,loyal_customers
16108,99,7,2023.6100000000004,loyal_customers
16109,233,3,323.5199999999999,at_risk
16110,59,4,1564.23,potential_loyalists
16111,442,1,431.98,hibernating
16112,157,2,100.7,about_to_sleep
16113,197,1,110.15,about_to_sleep
16114,185,1,135.75000000000003,about_to_sleep
16115,24,12,2383.74,champions
16116,226,1,446.97999999999996,hibernating
16117,204,4,544.3,at_risk
16118,407,4,262.57000000000005,at_risk
16119,22,7,1030.3899999999999,champions
16120,73,6,1139.67,loyal_customers
16121,71,5,1360.3899999999999,loyal_customers
16122,87,6,645.2399999999999,loyal_customers
16123,66,1,254.87999999999997,promising
16124,330,6,1396.04,at_risk
16125,381,14,3898.01,cant_loose
16126,43,15,9360.43,loyal_customers
16127,53,2,772.6600000000001,potential_loyalists
16128,32,13,3268.37,champions
16129,421,3,1137.9900000000005,at_risk
16130,436,4,588.73,at_risk
16131,66,13,5942.73,loyal_customers
16132,558,2,193.39999999999998,hibernating
16133,18,66,8547.539999999999,champions
16134,36,6,1879.63,loyal_customers
16135,277,2,578.1999999999999,hibernating
16136,74,5,621.6400000000002,loyal_customers
16137,694,1,422.70000000000005,hibernating
16138,393,3,393.5,at_risk
16139,33,5,1061.1399999999999,loyal_customers
16140,67,4,1075.1499999999999,potential_loyalists
16141,102,2,650.5900000000001,about_to_sleep
16142,264,1,356.0400000000001,hibernating
16143,17,14,3810.13,champions
16145,23,27,5530.17,champions
16146,218,3,769.3799999999998,at_risk
16147,148,6,2008.7700000000002,loyal_customers
16148,451,3,202.25,at_risk
16149,19,3,356.46000000000004,potential_loyalists
